,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Top
183,2002,Beto Y Sus Canarios,Mi Despedida,0.723,0.552,5,-8.084,1,0.0556,0.52,6.40E-05,0.418,0.964,119.034,169907,4,40,0
184,2000,Papa Roach,Infest,0.581,0.887,4,-3.659,0,0.0624,0.000504,0.00111,0.268,0.724,90.578,199893,4,79,0
185,2001,The Crystal Method,Tweekend,0.535,0.928,10,-4.124,0,0.0537,0.000111,0.765,0.111,0.649,181.98,255093,4,40,0
186,2003,Anthony Hamilton,Comin' From Where I'm From,0.851,0.525,5,-6.38,1,0.235,0.348,0,0.235,0.746,98.997,273893,4,47,0
187,2002,The Distillers,Sing Sing Death House,0.486,0.971,2,-3.294,1,0.0694,0.00335,0,0.389,0.377,100.264,209627,4,53,0
188,2003,Marilyn Manson,The Golden Age Of Grotesque,0.394,0.955,6,-3.902,1,0.146,2.87E-05,0.012,0.0695,0.441,200.162,242840,4,34,0
189,2003,Various Artists,Punk Goes Acoustic,0.616,0.473,1,-6.804,1,0.028,0.613,0,0.113,0.387,166.925,223240,4,40,0
190,2002,The Black Keys,The Big Come Up,0.716,0.621,9,-3.972,1,0.0899,0.539,0.00963,0.113,0.713,121.247,147347,4,36,0
191,2001,Kylie Minogue,Fever,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72E-05,0.0681,0.709,123.971,197827,4,55,0
192,2001,Various Artists,Disney's Greatest Volume 2,0.332,0.192,1,-16.477,1,0.0402,0.93,0.000588,0.108,0.264,92.362,214533,3,43,0
193,2003,Josh Turner,Long Black Train,0.288,0.438,2,-8.157,1,0.0297,0.127,1.03E-05,0.191,0.264,157.976,214533,4,37,0
194,2000,Tom Petty,Anthology: Through The Years,0.438,0.966,9,-6.103,1,0.0445,0.000442,0.463,0.691,0.713,169.798,262693,4,57,0
195,2002,South Park Mexican,Reveille Park (Explicit),0.668,0.661,5,-7.04,1,0.433,0.28,0,0.333,0.605,169.463,397000,4,39,0
196,2001,Nate Dogg,Music And Me,0.818,0.433,5,-6.398,0,0.209,0.0939,0,0.0967,0.677,90.096,245027,4,48,0
197,2001,Journey,Arrival,0.412,0.639,9,-6.091,1,0.0306,0.328,2.45E-05,0.147,0.31,138.636,265467,4,42,0
198,2001,Bruce Springsteen,Live in New York City,0.341,0.94,10,-5.515,1,0.0581,0.0451,9.55E-05,0.92,0.511,109.012,586107,4,40,0
199,2000,Tom Petty,Anthology: Through The Years,0.716,0.823,0,-3.787,1,0.0279,0.107,2.94E-06,0.11,0.964,116.338,161600,4,34,0
200,2001,Motörhead,The Chase Is Better Than the Catch - The Singles A's & B's,0.33,0.991,3,-5.255,0,0.2,0.0149,0.000151,0.0928,0.15,140.171,167160,4,48,0
201,2001,"Orlando ""Cachaíto"" López",Cachaito,0.727,0.598,0,-11.715,1,0.034,0.757,0.932,0.105,0.972,130.625,246893,4,46,0
202,2003,Michael Bublé,Michael Bublé (US Version),0.541,0.6,6,-6.366,1,0.0581,0.633,0,0.324,0.415,63.076,175307,4,43,0
203,2000,El General,Serie 2000,0.862,0.808,8,-7.598,0,0.0565,0.218,0,0.349,0.814,115.288,260533,4,56,0
204,2000,Tom Petty and the Heartbreakers,Anthology: Through The Years,0.467,0.955,9,-6.043,1,0.0462,0.00072,0.426,0.494,0.68,169.776,264333,4,64,0
205,2002,Thirty Seconds To Mars,30 Seconds To Mars,0.409,0.68,5,-7.09,0,0.0774,0.00161,0.00124,0.102,0.3,94.912,209200,4,46,0
206,2001,Journey,The Essential Journey,0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,248907,4,74,0
207,2003,Grupo Exterminador,"Narco Corridos, Vol. 3 : De Parranda Con El Diablo",0.898,0.722,1,-4.409,0,0.0736,0.343,2.81E-06,0.0941,0.791,104.6,180933,1,44,0
208,2003,No Doubt,The Singles Collection,0.727,0.73,4,-4.731,1,0.0812,0.247,0,0.39,0.867,138.177,302040,4,50,0
209,2003,Baby Bash,Tha Smokin' Nephew,0.701,0.75,5,-3.191,0,0.274,0.657,3.13E-06,0.0845,0.515,82.531,239027,4,71,0
210,2002,Cardenales De Nuevo León,Compraron Una Cantina,0.79,0.689,11,-6.438,1,0.0431,0.34,0.000256,0.118,0.871,98.924,189293,4,52,0
211,2001,Brand New,Your Favorite Weapon (Deluxe Edition),0.422,0.731,1,-4.592,1,0.043,0.00103,7.15E-05,0.107,0.174,136.897,239280,4,32,0
212,2000,Linkin Park,Hybrid Theory (Bonus Track Version),0.615,0.947,8,-3.817,0,0.11,0.0132,0,0.366,0.498,108.193,194427,4,60,0
213,2000,Enya,A Day Without Rain,0.658,0.372,1,-15.797,1,0.048,0.578,0.956,0.0995,0.713,129.18,188147,3,45,0
214,2002,Frédéric Chopin,"Chopin: 24 Études, Op. 10 & Op. 25",0.301,0.161,0,-20.006,0,0.0319,0.977,0.831,0.0977,0.169,139.923,152133,4,39,0
215,2003,Stephen Lynch,Superhero,0.501,0.59,7,-6.036,1,0.114,0.531,0,0.898,0.614,103.809,156400,4,40,0
216,2003,Westside Connection,Terrorist Threats,0.909,0.598,2,-4.174,1,0.216,0.0208,0,0.296,0.234,91.012,181733,4,41,0
217,2001,Sum 41,"All Killer, No Filler",0.521,0.953,9,-4.314,1,0.058,0.000577,0,0.16,0.426,94.072,178827,4,42,0
218,2002,Oingo Boingo,The Best Of Oingo Boingo 20th Century Masters The Millennium Collection,0.574,0.7,0,-6.164,1,0.0396,0.0885,2.56E-06,0.461,0.857,142.182,218067,4,31,0
219,2003,Maelo Ruiz,En Tiempo de Amor,0.61,0.849,8,-4.382,1,0.0461,0.407,0,0.28,0.742,177.634,292773,4,64,0
220,2001,Merle Haggard & The Strangers,Sing Me Back Home,0.658,0.312,9,-11.061,1,0.0326,0.291,0,0.142,0.614,109.695,171493,4,37,0
221,2001,Carlos Vives,Dejame Entrar,0.667,0.614,2,-6.588,1,0.0505,0.134,0,0.243,0.651,92.842,198533,4,45,0
222,2003,blink-182,blink-182,0.463,0.925,11,-5.74,1,0.0747,0.0106,0.027,0.189,0.59,158.337,251867,4,59,0
223,2003,Michael Bublé,Michael Bublé (US Version),0.342,0.329,1,-11.202,1,0.0328,0.445,0.000976,0.0939,0.392,179.983,245307,4,45,0
224,2003,Three Days Grace,Three Days Grace,0.467,0.562,5,-6.831,1,0.0314,0.00407,5.83E-05,0.349,0.27,139.97,210667,4,39,0
225,2002,Red Hot Chili Peppers,By The Way (Deluxe Version),0.51,0.859,0,-3.482,1,0.0364,0.0985,5.61E-06,0.216,0.252,131.868,270827,4,43,0
226,2002,Fleetwood Mac,The Very Best Of Fleetwood Mac,0.423,0.305,7,-15.398,0,0.0303,0.836,0.000475,0.205,0.487,160.277,197907,4,37,0
227,2001,Eve,Scorpion,0.768,0.867,3,-3.652,0,0.185,0.0153,0.000385,0.0686,0.559,96.431,282067,4,61,0
228,2001,The Grass Roots,20th Century Masters: The Millennium Collection: Best Of The Grass Roots,0.668,0.626,8,-10.085,1,0.03,0.125,0,0.107,0.963,123.436,155933,4,52,0
229,2000,Capone-N-Noreaga,The Reunion,0.751,0.766,9,-8.118,1,0.277,0.00727,0,0.216,0.595,96.704,225200,4,46,0
230,2002,Floetry,Floetic,0.734,0.635,6,-5.751,1,0.195,0.242,0,0.0916,0.673,92.942,246493,4,53,0
231,2002,Various Artists,Disney's Greatest Vol. 3,0.287,0.123,5,-14.809,1,0.0437,0.985,1.10E-06,0.0878,0.23,80.022,185680,5,35,0
232,2002,Various Artists,Got 2 Believe in Magic (Original Motion Picture Soundtrack),0.575,0.507,10,-9.413,1,0.0322,0.577,1.01E-06,0.0891,0.209,140.133,236748,4,49,0
233,2002,Muse,Hullabaloo Soundtrack,0.586,0.571,9,-10.111,1,0.0532,0.256,0.000211,0.0283,0.344,150.511,263600,4,43,0
234,2003,50 Cent,Get Rich Or Die Tryin,0.873,0.6,11,-2.762,0,0.293,0.234,0,0.0323,0.86,93.961,196293,4,32,0
235,2003,50 Cent,Get Rich Or Die Tryin',0.81,0.868,1,-3.521,1,0.156,0.0224,0,0.145,0.884,81.018,219400,4,53,0
236,2002,Various Artists,Disney's Greatest Vol. 3,0.611,0.232,2,-12.178,1,0.422,0.945,0.00412,0.0919,0.635,204.996,187320,4,32,0
237,2003,Eagles,The Very Best Of The Eagles (Remastered),0.667,0.755,9,-7.246,1,0.069,0.0966,6.94E-05,0.0523,0.883,109.535,286220,4,44,0
238,2003,Gojira,The Link,0.374,0.917,2,-4.756,1,0.0501,0.000438,0.00325,0.35,0.147,101.101,275053,4,32,0
239,2003,Obie Trice,Cheers,0.733,0.868,10,-1.461,0,0.187,0.0658,0,0.077,0.576,86,290147,4,41,0
240,2003,Javier Solís,Exitos Con Trio,0.668,0.55,8,-7.96,1,0.0373,0.491,7.06E-05,0.0861,0.745,188.059,218107,4,48,0
241,2002,The Band,The Last Waltz,0.383,0.932,7,-7.024,1,0.407,0.137,0,0.939,0.837,150.616,191000,4,37,0
242,2003,King Geedorah,Take Me To Your Leader,0.865,0.752,0,-2.461,1,0.272,0.39,7.96E-05,0.106,0.791,95.377,206947,4,46,0
243,2003,Talking Heads,Once In A Lifetime: The Talking Heads Box (Remastered),0.692,0.563,9,-9.764,1,0.0353,0.159,0.000107,0.383,0.791,129.727,156627,4,32,0
244,2001,UGK,Dirty Money,0.941,0.828,11,-5.964,1,0.152,0.00509,0,0.0959,0.961,127.983,296054,4,41,0
245,2000,Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,0.418,0.716,6,-6.32,1,0.0938,0.00416,0.0331,0.0382,0.159,109.933,420267,4,54,0
246,2003,Nujabes,Metaphorical Music,0.578,0.638,1,-9.134,1,0.0596,0.409,0.892,0.112,0.757,92.542,263373,4,42,0
247,2002,Los Temerarios,Una Lágrima No Basta,0.555,0.542,7,-8.315,1,0.0334,0.486,3.67E-06,0.118,0.368,91.955,218160,4,35,0
248,2003,Aventura,Love & Hate,0.835,0.53,0,-9.024,1,0.0496,0.712,0.000268,0.0898,0.88,130.092,213280,4,53,0
249,2002,3 Doors Down,Away From The Sun,0.575,0.861,7,-4.54,1,0.0318,0.00691,0,0.0861,0.386,107.976,207533,4,43,0
250,2001,Radiohead,Amnesiac,0.433,0.675,2,-6.702,0,0.0337,0.0911,0.293,0.159,0.184,137.268,254867,4,55,0
251,2002,Valentin Silvestrov,"Silvestrov: Leggiero, Pesante",0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.335,255960,3,50,0
252,2003,Switchfoot,The Beautiful Letdown (Deluxe Version),0.221,0.586,0,-6.643,1,0.0331,0.159,1.58E-06,0.0777,0.272,61.989,282080,3,39,0
253,2003,Story Of The Year,Page Avenue (US Non-PA Version),0.433,0.985,4,-3.358,0,0.242,0.000687,0,0.403,0.327,100.223,193107,4,50,0
254,2002,Brandy,Full Moon,0.594,0.404,7,-7.578,0,0.0346,0.27,0,0.0732,0.378,135.99,261133,4,36,0
255,2003,David Banner,Mississippi: The Album,0.874,0.528,5,-5.734,1,0.0744,0.125,0,0.0975,0.596,145.068,263387,4,33,0
256,2003,Three Days Grace,Three Days Grace,0.373,0.737,1,-5.282,1,0.0297,9.40E-06,0,0.0696,0.565,177.9,186893,4,53,0
257,2000,Dispatch,Who Are We Living for?,0.459,0.869,10,-4.562,0,0.0699,0.0304,0,0.121,0.791,90.046,286427,4,38,0
258,2000,Shaggy,Hot Shot,0.802,0.77,6,-2.998,1,0.0925,0.143,0,0.0424,0.778,85.286,235133,4,64,0
259,2000,Aaron Carter,Aaron's Party (Come Get It),0.787,0.904,8,-4.483,1,0.0674,0.00836,0.00104,0.0803,0.954,110.029,193200,4,49,0
260,2002,Los Tucanes De Tijuana,Lista Negra,0.672,0.63,2,-5.495,1,0.0615,0.154,0,0.0776,0.936,198.406,152373,3,46,0
261,2002,El Poder Del Norte,"El Auténtiko Y Único... En Vivo (En Vivo - La Fe Music Hall - Mty, NL / 2002)",0.685,0.74,5,-8.631,0,0.055,0.376,0.000667,0.703,0.785,95.635,244213,4,39,0
262,2003,Zooey Deschanel,"Baby, It’s Cold Outside (Music from the Major Motion Picture ""Elf"")",0.497,0.314,5,-11.091,1,0.0799,0.837,0,0.112,0.416,86.472,212427,4,33,0
263,2001,Yiruma,First Love (Yiruma Piano Collection),0.429,0.0989,0,-23.102,1,0.086,0.994,0.901,0.0743,0.0584,77.749,129335,4,44,0
264,2003,Dropkick Murphys,Blackout,0.292,0.912,3,-2.077,1,0.0561,0.00259,0,0.0853,0.475,79.298,334227,3,48,0
265,2003,As I Lay Dying,Frail Words Collapse,0.133,0.998,5,-3.662,1,0.223,2.94E-05,0.0136,0.0435,0.251,160.008,150600,1,36,0
266,2001,Death Cab for Cutie,The Photo Album,0.517,0.545,9,-9.781,1,0.0238,0.00777,0.00309,0.202,0.381,144.074,324213,3,39,0
267,2002,Norman Hutchins,Nobody but You,0.665,0.946,1,-5.009,0,0.0908,0.0845,0,0.0734,0.737,94.759,263573,4,34,0
268,2003,Coheed and Cambria,In Keeping Secrets Of Silent Earth: 3,0.294,0.97,4,-4.942,1,0.265,0.000706,0,0.123,0.144,166.475,234707,4,54,0
269,2002,Culture Club,Culture Club,0.716,0.773,0,-6.329,0,0.0369,0.471,0,0.0493,0.916,117.057,224493,4,46,0
270,2001,Busta Rhymes,The Best Of Busta Rhymes,0.842,0.831,1,-7.072,1,0.242,0.127,0,0.0881,0.814,92.053,271973,4,40,0
271,2002,Stevie Ray Vaughan,The Essential Stevie Ray Vaughan And Double Trouble,0.352,0.912,10,-11.695,0,0.0859,2.91E-05,0.729,0.984,0.482,128.744,297400,4,38,0
272,2000,Modest Mouse,Building Nothing out of Something,0.333,0.429,6,-10.019,0,0.0942,0.539,0.0205,0.31,0.316,94.149,301800,4,34,0
273,2001,Adema,Adema,0.424,0.936,10,-4.541,0,0.147,0.000249,0,0.0707,0.761,164.175,219933,4,51,0
274,2002,Original Motion Picture Soundtrack,Chicago - Music From The Miramax Motion Picture,0.493,0.496,1,-7.459,1,0.359,0.559,0,0.117,0.503,178.881,230160,4,45,0
275,2001,Journey,The Essential Journey,0.436,0.93,4,-6.572,0,0.0597,0.0525,0,0.227,0.445,131.446,325907,4,50,0
276,2001,Daryl Hall & John Oates,The Very Best of Daryl Hall / John Oates,0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55E-05,0.0557,0.897,114.834,249573,4,50,0
277,2002,Red Hot Chili Peppers,By The Way,0.558,0.924,2,-2.312,1,0.0367,0.0887,0.00326,0.263,0.344,117.111,256960,4,51,0
278,2001,Stevie Nicks,Trouble In Shangri-La,0.544,0.937,7,-6.554,0,0.0486,0.00418,0.000424,0.274,0.456,104.417,285667,4,35,0
279,2000,Radiohead,Kid A,0.327,0.225,7,-16.341,1,0.067,0.992,0.813,0.106,0.0766,63.422,52695,3,46,0
280,2001,Incubus,Morning View,0.588,0.543,2,-10.596,1,0.0268,0.182,0.000516,0.11,0.21,135.95,214333,4,47,0
281,2003,Thrice,The Artist In The Ambulance,0.381,0.989,8,-3.326,1,0.104,1.92E-05,0.103,0.108,0.402,198.357,170000,4,36,0
282,2001,Incubus,Morning View,0.415,0.456,9,-12.082,1,0.0352,0.00501,0.763,0.178,0.0935,151.937,466560,4,53,0
283,2003,Bonobo,Dial 'M' for Monkey,0.641,0.414,11,-11.95,0,0.0432,0.362,0.833,0.25,0.269,90.007,376533,4,44,0
284,2001,Ryan Adams,Gold,0.643,0.342,3,-14.148,1,0.0282,0.422,0.185,0.0805,0.588,136.751,301013,4,37,0
285,2003,The Dandy Warhols,Welcome To The Monkey House,0.712,0.665,6,-4.878,0,0.0266,7.18E-05,0.192,0.306,0.594,105.284,199960,4,53,0
286,2000,L.T.D.,20th Century Masters: The Millennium Collection: Best Of L.T.D.,0.484,0.442,8,-7.841,1,0.0328,0.668,0.0078,0.146,0.321,125.536,187133,4,32,0
287,2002,Original Motion Picture Soundtrack,Chicago - Music From The Miramax Motion Picture,0.493,0.496,1,-7.459,1,0.359,0.559,0,0.117,0.503,178.881,230160,4,45,0
288,2001,More Country Fun,More Country Fun,0.681,0.679,2,-3.412,1,0.0286,0.00543,3.91E-05,0.0625,0.494,126.543,203173,4,35,0
289,2001,Michael Kamen,Band of Brothers - Original Motion Picture Soundtrack,0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,144893,3,56,0
290,2003,Sheryl Crow,The Very Best Of,0.599,0.824,4,-5.471,0,0.0328,0.00843,0.000221,0.305,0.581,104.679,247000,4,42,0
291,2003,Blitzkid,Trace Of A Stranger,0.306,0.968,5,-3.438,0,0.149,0.0435,0,0.439,0.545,214.419,188825,4,38,0
292,2001,Dave Koz,A Smooth Jazz Christmas,0.41,0.396,5,-11.179,1,0.0276,0.509,0.218,0.209,0.341,98.181,249173,3,36,0
293,2003,Jack Johnson,On And On,0.602,0.633,2,-6.916,1,0.208,0.223,1.03E-06,0.348,0.483,139.984,170493,4,45,0
294,2003,Red Hot Chili Peppers,Greatest Hits,0.442,0.986,0,-2.466,1,0.117,0.038,0.00082,0.0998,0.184,124.014,215667,4,49,0
295,2001,QB Finest,Oochie Wally,0.619,0.719,7,-6.924,1,0.322,0.0564,0.00125,0.77,0.722,93.533,300559,4,34,0
296,2003,Mitch Hedberg,Mitch All Together,0.547,0.878,11,-10.684,1,0.916,0.744,0,0.917,0.305,111.661,124907,3,45,0
297,2003,Enrique Iglesias,7,0.454,0.517,5,-5.147,1,0.026,0.514,1.97E-05,0.1,0.197,79.001,300253,4,33,0
298,2002,Bob Marley & The Wailers,Natural Mystic,0.715,0.637,9,-6.839,1,0.0316,0.00953,0.000774,0.259,0.767,142.358,192707,4,51,0
299,2001,Billy Joel,The Essential Billy Joel,0.295,0.295,3,-12.477,1,0.0349,0.81,0,0.116,0.381,176.107,199333,3,43,0
300,2002,Alan Jackson,Let It Be Christmas,0.404,0.142,7,-13.232,1,0.0257,0.95,0.000773,0.145,0.152,86.18,227640,3,33,0
301,2000,Various Artists,Loud Rocks,0.637,0.878,6,-5.506,1,0.369,0.0762,0,0.118,0.652,94.921,256333,4,44,0
302,2003,R. Kelly,Chocolate Factory,0.729,0.36,7,-8.319,1,0.0451,0.0708,1.57E-05,0.0775,0.402,71.468,213933,4,38,0
303,2002,Elvis Presley,Elvis 30 #1 Hits,0.477,0.415,10,-10.592,1,0.0313,0.754,0.00356,0.104,0.418,87.907,177573,4,51,0
304,2001,Maxwell,Now,0.682,0.601,9,-7.101,0,0.0919,0.118,2.73E-05,0.0581,0.715,138.098,247520,4,33,0
305,2003,Gilberto Santa Rosa,Contraste,0.777,0.72,8,-6.162,1,0.0803,0.778,0,0.069,0.96,163.905,266787,4,59,0
306,2003,OutKast,Speakerboxxx/The Love Below,0.688,0.395,10,-6.668,1,0.0585,0.754,0.356,0.0352,0.168,202.098,304813,4,40,0
307,2002,Original Broadway Cast of Thoroughly Modern Millie,Thoroughly Modern Millie (Original Broadway Cast Recording),0.328,0.213,11,-10.698,1,0.0469,0.886,0,0.113,0.21,176.136,214227,4,42,0
308,2000,Common,Like Water For Chocolate,0.678,0.83,1,-6.283,1,0.3,0.0713,0,0.677,0.884,94.391,318800,4,43,0
309,2003,Matchbook Romance,Stories And Alibis,0.396,0.959,3,-3.252,0,0.279,4.70E-05,2.37E-05,0.104,0.231,179.822,259107,4,39,0
310,2002,Audioslave,Audioslave,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4,70,0
311,2002,TRUSTcompany,The Lonely Position Of Neutral,0.354,0.925,6,-3.317,1,0.113,0.000154,1.60E-06,0.268,0.511,196.198,191373,4,51,0
312,2003,Silverstein,When Broken Is Easily Fixed,0.33,0.723,4,-7.039,0,0.0379,0.00435,0.000826,0.181,0.254,113.581,268813,4,34,0
313,2002,Avril Lavigne,Let Go,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,223067,3,65,0
314,2000,Paulina Rubio,Paulina,0.723,0.835,1,-7.492,0,0.031,0.135,0,0.672,0.886,104.012,224640,4,58,0
315,2002,Black Star,Mos Def & Talib Kweli Are Black Star,0.888,0.739,6,-2.941,1,0.388,0.254,0,0.0916,0.803,94.031,203680,4,44,0
316,2002,Jennifer Lopez,This Is Me...Then,0.741,0.575,10,-5.416,0,0.0555,0.0398,0.127,0.0853,0.345,93.992,222040,4,44,0
317,2003,Black Label Society,The Blessed Hellride,0.571,0.93,10,-5.387,0,0.0478,0.00117,0.000235,0.224,0.526,113.034,281027,4,41,0
318,2002,Three Plus,For You,0.77,0.55,7,-6.941,1,0.0335,0.577,1.11E-06,0.0757,0.967,148.03,215783,4,35,0
319,2000,Johnny Cash,American III: Solitary Man,0.514,0.416,10,-7.992,1,0.0329,0.795,4.94E-06,0.0882,0.332,70.473,221600,4,42,0
320,2000,UB40,The Very Best Of,0.637,0.837,2,-8.605,1,0.0363,0.0393,0.00294,0.142,0.825,172.455,208097,4,49,0
321,2002,Elvis Presley,Elvis 30 #1 Hits,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03E-06,0.0688,0.895,166.903,155333,4,53,0
322,2003,Josh Ritter,Hello Starling,0.264,0.648,10,-7.643,1,0.0637,0.0557,5.06E-06,0.098,0.408,52.365,248454,4,44,0
323,2001,Rammstein,Mutter,0.467,0.965,2,-4.029,1,0.089,1.06E-05,0.785,0.329,0.313,160.168,257493,4,42,0
324,2000,Brenda And The Tabulations,Right on the Tip of My Tongue,0.503,0.62,0,-7.265,0,0.0364,0.22,2.29E-06,0.0778,0.736,156.243,199800,4,33,0
325,2003,Amy Winehouse,Frank (US Clean e-Version),0.765,0.417,6,-11.25,1,0.253,0.243,6.62E-05,0.149,0.628,83.758,253947,4,45,0
326,2001,Ricky Nelson,More Songs By Ricky / Rick Is 21,0.598,0.71,9,-8.233,1,0.0302,0.244,0,0.0648,0.945,99.056,139507,4,32,0
327,2001,Nate Dogg,Music And Me,0.818,0.433,5,-6.398,0,0.209,0.0939,0,0.0967,0.677,90.096,245027,4,48,0
328,2000,Bright Eyes,Fevers And Mirrors,0.377,0.888,4,-6.17,0,0.0718,0.00108,0,0.0874,0.568,112.948,235973,4,36,0
329,2002,Styles P,A Gangster And A Gentleman,0.643,0.871,6,-5.266,1,0.208,0.0801,0,0.288,0.351,90.442,225333,4,35,0
330,2002,Justin Timberlake,Justified,0.385,0.252,1,-11.758,1,0.0331,0.832,0,0.103,0.284,138.175,274733,4,38,0
331,2002,Linkin Park,Reanimation,0.672,0.974,10,-5.604,0,0.113,0.0436,0.654,0.828,0.296,102.129,152533,4,35,0
332,2003,Lil' Kim,La Bella Mafia,0.862,0.488,2,-7.914,1,0.275,0.126,0.00018,0.301,0.57,92.965,334414,4,52,0
333,2003,Various Artists,Kill Bill Vol. 1 Original Soundtrack (PA Version),0.703,0.845,4,-5.091,1,0.0509,0.00175,0.907,0.0597,0.686,94.698,148840,4,51,0
334,2002,Nina,Heaven,0.711,0.36,11,-11.237,0,0.0331,0.385,9.82E-06,0.111,0.381,127.928,255213,4,53,0
335,2003,Silverstein,When Broken Is Easily Fixed,0.338,0.788,7,-6.678,1,0.0573,0.017,0.000587,0.117,0.0981,110.934,228800,3,39,0
336,2000,Chicos de Barrio,La Lola,0.698,0.842,4,-5.641,0,0.17,0.487,0.0291,0.297,0.919,182.26,227693,4,40,0
337,2001,Pete Rock,Petestrumentals - 10th Anniversary Expanded & Limited Edition,0.825,0.418,11,-9.903,1,0.295,0.212,0.886,0.176,0.862,88.97,307427,4,38,0
338,2003,Celldweller,Celldweller (Deluxe Edition),0.571,0.733,8,-7.603,1,0.0419,0.000676,0.0062,0.176,0.335,96.002,420000,4,40,0
339,2001,Jason Boland & The Stragglers,Pearl Snaps,0.624,0.389,9,-10.726,1,0.0273,0.275,4.68E-06,0.115,0.306,116.961,303147,4,33,0
340,2001,The Shins,"Oh, Inverted World",0.648,0.267,4,-13.045,1,0.0329,0.799,0.0561,0.0691,0.319,84.014,118187,4,39,0
341,2003,Yeah Yeah Yeahs,Fever To Tell,0.555,0.146,11,-16.991,0,0.0986,0.662,0,0.234,0.189,124.208,184126,4,35,0
342,2001,Ja Rule,Pain Is Love,0.874,0.767,6,-4.046,1,0.317,0.0769,0,0.0371,0.646,106.061,257067,4,56,0
343,2000,Pantera,Reinventing The Steel,0.309,0.992,1,-2.748,1,0.0627,3.81E-05,0.4,0.215,0.366,101.523,197533,4,37,0
344,2002,Barbra Streisand,The Essential Barbra Streisand,0.634,0.644,2,-8.234,0,0.0838,0.51,7.09E-05,0.32,0.286,135.24,282493,4,47,0
345,2003,Donald Lawrence & The Tri-City Singers,Restoring The Years,0.716,0.952,5,-5.671,0,0.0805,0.0558,0,0.0324,0.72,114.981,319071,4,34,0
346,2001,Jagged Edge,Jagged Little Thrill,0.652,0.581,6,-6.855,1,0.119,0.506,0,0.109,0.538,119.941,268748,4,36,0
347,2002,Duelo,El Amor No Acaba,0.756,0.629,0,-7.744,1,0.0409,0.335,0.000151,0.228,0.946,143.68,193160,4,50,0
348,2001,The Strokes,Is This It,0.515,0.863,7,-5.756,1,0.0308,0.00778,0.896,0.0616,0.961,143.017,188640,4,48,0
349,2003,The White Stripes,Elephant,0.494,0.0861,7,-18.937,1,0.0416,0.856,1.13E-06,0.14,0.314,80.11,219773,3,38,0
350,2002,Los Angeles De Charly,Un Sueño,0.634,0.574,7,-4.494,1,0.027,0.0596,0,0.296,0.662,149.849,209253,4,40,0
351,2003,Ying Yang Twins,Me & My Brother,0.884,0.697,11,-6.022,1,0.128,0.0509,0,0.094,0.322,101.965,252440,4,63,0
352,2002,Donell Jones,Life Goes On,0.76,0.482,5,-6.686,0,0.0405,0.00582,1.20E-05,0.11,0.704,126.063,275293,4,52,0
353,2002,Good Charlotte,The Young and The Hopeless,0.486,0.88,3,-4.192,1,0.074,0.000143,0,0.107,0.482,90.803,212427,4,47,0
354,2002,Bryan Adams,Spirit: Stallion Of The Cimarron,0.223,0.297,3,-13.554,1,0.0339,0.572,0.00914,0.106,0.107,175.672,272133,4,47,0
355,2001,Shakira,Laundry Service,0.603,0.864,11,-5.282,0,0.0677,0.0147,0,0.0246,0.705,179.344,222533,4,51,0
356,2003,The White Stripes,Elephant,0.405,0.721,0,-8.232,1,0.1,0.659,0,0.113,0.359,94.677,166467,4,47,0
357,2000,Roger Woodward,Lullabies,0.262,0.0078,6,-31.637,1,0.039,0.995,0.909,0.0883,0.16,77.843,142133,3,39,0
358,2001,DJ Clue,The Professional 2,0.864,0.677,7,-7.579,1,0.306,0.282,0,0.159,0.816,93.801,162560,4,33,0
359,2000,Shaggy,Hot Shot,0.893,0.791,1,-4.647,0,0.273,0.142,0,0.239,0.656,97.674,216000,4,35,0
360,2003,Los Angeles Negros,Serie De Oro,0.457,0.518,9,-12.028,1,0.143,0.252,0,0.0911,0.769,158.614,168307,4,52,0
361,2002,Queens of the Stone Age,Songs For The Deaf,0.521,0.686,1,-5.532,0,0.046,0.121,0.474,0.577,0.381,116.119,364925,4,42,0
362,2002,Paul Hardcastle,Hardcastle 3,0.647,0.492,11,-12.331,0,0.0652,0.123,0.461,0.0566,0.83,178.543,270427,4,34,0
363,2002,Blackalicious,Blazing Arrow,0.712,0.747,10,-9.149,1,0.404,0.257,1.61E-05,0.607,0.851,185.127,159960,4,38,0
364,2000,D'Angelo,Voodoo,0.729,0.498,0,-8.906,0,0.0821,0.537,0.322,0.134,0.78,111.77,344493,4,49,0
365,2000,Capone-N-Noreaga,The Reunion,0.8,0.787,10,-5.46,0,0.332,0.122,0,0.188,0.768,92.724,268933,4,43,0
