	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time Signature
196	2000	Gloria Gaynor	20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor	0.775	0.731	0	-8.715	1	0.0536	0.0181	0.00952	0.253	0.558	116.66	198066	4
197	2018	Jon Bellion	Glory Sound Prep	0.582	0.55	7	-8.474	1	0.0448	0.0122	2.77e-05	0.128	0.696	94.087	227207	4
198	2016	Florida Georgia Line	Dig Your Roots	0.488	0.915	7	-4.255	1	0.0389	0.0406	0.0	0.351	0.646	75.019	226173	4
199	2017	Darius Rucker	When Was The Last Time	0.547	0.804	6	-5.268	1	0.0361	0.00738	0.0	0.0308	0.666	142.016	197053	4
200	2018	Trippie Redd	LIFE'S A TRIP	0.722	0.868	11	-5.34	0	0.16	0.135	0.0	0.101	0.671	87.011	164335	4
201	2018	Travis Scott	ASTROWORLD	0.607	0.609	0	-5.978	0	0.291	0.389	1.6e-05	0.111	0.556	74.946	185610	4
202	2016	PARTYNEXTDOOR	PARTYNEXTDOOR 3 (P3)	0.717	0.347	11	-10.265	0	0.0636	0.0511	2.43e-06	0.087	0.0589	84.987	235477	4
203	2018	Keith Urban	Graffiti U	0.621	0.477	0	-5.284	1	0.0334	0.202	0.0	0.215	0.481	81.976	253084	4
204	2017	Chris Jeday	Ahora Dice	0.704	0.69	6	-5.451	1	0.16	0.249	0.0	0.123	0.402	144.045	271080	4
205	2016	Calibre 50	Desde El Rancho	0.769	0.45	0	-4.194	1	0.0309	0.56	0.0	0.133	0.573	129.866	234360	3
206	2018	Logic	YSIV	0.758	0.782	10	-6.153	0	0.309	0.0821	0.0	0.111	0.676	91.073	369240	4
207	2017	Sabrina Claudio	About Time	0.605	0.553	10	-10.845	0	0.101	0.274	0.0152	0.184	0.62	152.076	185617	4
208	2018	Lauv	I met you when I was 18. (the playlist)	0.426	0.408	3	-9.419	1	0.0524	0.771	7.88e-06	0.394	0.528	76.309	204712	4
209	2018	Vince Staples	FM!	0.87	0.62	9	-5.382	0	0.186	0.353	2.78e-06	0.114	0.258	133.968	186400	4
210	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.9	0.463	5	-9.82	0	0.0557	0.348	2.1e-05	0.22	0.628	108.99	203267	4
211	2017	Lil Xan	Betrayed	0.823	0.419	10	-10.358	0	0.165	0.416	0.0	0.105	0.277	119.958	187453	4
212	2015	Kodak Black	No Flockin	0.943	0.595	5	-8.372	0	0.191	0.0673	0.0	0.0839	0.815	117.532	165291	4
213	2018	YG	STAY DANGEROUS	0.843	0.546	8	-7.714	1	0.464	0.0195	0.0	0.374	0.427	159.104	215533	4
214	2018	Joji	In Tongues (Deluxe)	0.464	0.378	2	-11.354	0	0.143	0.416	0.0917	0.0966	0.037	164.486	176804	5
215	2016	Bad Bunny	Soy Peor	0.732	0.605	0	-3.15	0	0.086	0.679	0.0029	0.114	0.143	115.942	257328	4
216	2016	Ulices Chaidez Y Sus Plebes	Andamos En El Ruedo	0.661	0.474	10	-6.67	1	0.0353	0.843	3.98e-05	0.111	0.798	145.924	205420	3
217	2017	Chris Stapleton	From A Room: Volume 1	0.607	0.575	8	-7.066	1	0.0252	0.133	2.52e-06	0.0566	0.504	78.341	180907	4
218	2018	Trippie Redd	A Love Letter To You 3	0.671	0.249	6	-10.896	1	0.0349	0.447	9.45e-06	0.125	0.154	80.097	149625	4
219	2016	$uicideBoy$	Eternal Grey	0.8	0.505	0	-6.54	1	0.115	0.0206	2.05e-05	0.198	0.179	114.972	128418	4
220	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.706	0.593	5	-8.581	0	0.0902	0.287	0.0	0.15	0.481	123.774	329228	4
221	2018	Madison Beer	As She Pleases	0.631	0.599	7	-6.137	0	0.0878	0.067	0.0	0.0952	0.727	170.122	190576	4
222	2018	Dan + Shay	Dan + Shay	0.489	0.581	11	-5.731	1	0.0281	0.0312	0.0	0.132	0.494	86.016	196747	4
223	2018	Tory Lanez	LoVE me NOw	0.678	0.748	1	-5.174	1	0.145	0.0162	0.0	0.153	0.445	151.988	215177	4
224	2016	Rihanna	ANTI	0.671	0.314	5	-8.091	0	0.244	0.11	0.0	0.0825	0.296	110.898	191600	4
225	2018	Lil Baby	Drip Harder	0.624	0.72	11	-5.894	1	0.139	0.118	0.0	0.54	0.354	100.613	196448	5
226	2018	KILLY	Surrender Your Soul	0.755	0.569	1	-7.996	1	0.05	0.0123	0.0	0.103	0.435	75.068	131500	4
227	2018	Lil Skies	Creeping (feat. Rich the Kid)	0.729	0.687	8	-8.06	0	0.25	0.0108	0.0	0.162	0.683	160.085	179831	4
228	2005	Rihanna	Music Of The Sun	0.779	0.64	7	-8.415	1	0.159	0.000155	0.00077	0.101	0.498	99.019	246960	4
229	2017	Yandel	#Update	0.808	0.69	1	-4.151	1	0.148	0.0583	0.0	0.103	0.64	125.086	223147	4
230	2010	Justin Bieber	My World 2.0	0.656	0.841	5	-5.183	0	0.232	0.0544	0.0	0.122	0.522	65.024	214240	4
231	2018	RM	mono.	0.389	0.591	7	-8.437	1	0.0622	0.0307	6.53e-05	0.392	0.252	138.902	271806	4
232	2010	Disturbed	The Sickness 10th Anniversary Edition	0.649	0.896	10	-2.704	0	0.056	0.000319	1.19e-05	0.102	0.924	90.009	278707	4
233	2018	Lil Durk	Signed To The Streets 3	0.741	0.665	8	-5.669	0	0.364	0.0513	0.0	0.119	0.515	147.025	261465	4
234	2018	Lil Baby	Harder Than Ever	0.811	0.646	8	-4.902	0	0.257	0.00271	0.0	0.191	0.386	77.555	173437	4
235	2018	Ty Dolla $ign	Beach House 3 (Deluxe)	0.964	0.555	5	-6.245	0	0.0499	0.0301	0.000567	0.128	0.338	130.017	218261	4
236	2008	Beyoncé	I AM...SASHA FIERCE	0.632	0.518	6	-6.126	1	0.0313	0.107	0.0	0.354	0.427	90.007	249147	4
237	2012	MKTO	MKTO	0.72	0.791	1	-4.689	1	0.124	0.0384	0.0	0.157	0.756	102.071	175427	4
238	2011	Kendrick Lamar	Section.80	0.609	0.799	9	-6.883	1	0.24	0.33	0.0	0.108	0.582	157.74	215509	4
239	2018	DJ Khaled	No Brainer	0.552	0.76	0	-4.706	1	0.342	0.0733	0.0	0.0865	0.639	135.702	260000	5
240	2016	DJ Esco	Too Much Sauce	0.96	0.547	6	-6.992	0	0.0786	0.0496	0.0	0.216	0.186	121.01	223093	4
241	2007	Foo Fighters	Echoes, Silence, Patience & Grace	0.433	0.959	9	-4.04	1	0.0431	0.000917	0.0	0.028	0.365	172.984	269373	4
242	2018	Migos	Culture II	0.936	0.588	7	-6.948	0	0.136	0.0146	0.0	0.139	0.238	124.987	255379	4
243	2018	Migos	Culture II	0.804	0.774	4	-5.79	0	0.0638	0.044	1.38e-06	0.217	0.493	161.955	251859	4
244	2017	Gryffin	Feel Good (feat. Daya)	0.625	0.707	2	-4.761	1	0.0337	0.22	0.0	0.213	0.479	138.064	248156	4
245	2017	Daniel Caesar	Freudian	0.524	0.364	7	-10.209	1	0.0367	0.808	0.0	0.1	0.436	75.24	209831	4
246	2017	Billie Eilish	Ocean Eyes (The Remixes)	0.655	0.438	4	-9.891	0	0.0455	0.119	1.35e-05	0.0893	0.122	144.987	195307	4
247	2018	Takeoff	The Last Rocket	0.92	0.633	1	-6.215	1	0.0641	0.068	0.0	0.109	0.559	140.008	164899	4
248	2018	Muse	Simulation Theory (Super Deluxe)	0.484	0.927	2	-3.759	1	0.0425	0.000884	3.96e-06	0.223	0.389	99.979	227213	4
249	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.828	0.698	1	-3.808	1	0.137	0.262	0.0	0.089	0.732	131.9	198505	4
250	2018	Diplo	Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]	0.618	0.845	2	0.175	1	0.132	0.114	0.0	0.415	0.486	171.921	181720	4
251	2018	Little Mix	LM5 (Deluxe)	0.652	0.79	1	-5.122	1	0.0675	0.179	2.06e-06	0.0595	0.616	145.992	201720	4
252	2018	Five Finger Death Punch	And Justice for None (Deluxe)	0.555	0.95	11	-3.948	0	0.0576	0.000172	2.83e-06	0.14	0.385	96.508	209703	4
253	2017	Thomas Rhett	Life Changes	0.687	0.842	7	-4.382	1	0.058	0.105	0.0	0.0436	0.778	87.968	190227	4
254	2004	JAY Z	Collision Course (Deluxe Version)	0.685	0.803	2	-4.251	1	0.156	0.0601	0.0	0.546	0.799	107.005	205280	4
255	2018	Kane Brown	Lose It	0.549	0.869	4	-4.905	0	0.0289	0.00261	1.77e-06	0.29	0.433	91.988	178733	4
256	2014	Ariana Grande	My Everything (Deluxe)	0.472	0.714	1	-4.389	0	0.0334	0.00937	0.0	0.0764	0.24	98.992	236133	4
257	2016	Mac Miller	The Divine Feminine	0.836	0.67	5	-6.907	0	0.23	0.00826	0.000355	0.0837	0.556	107.018	305350	4
258	2018	benny blanco	Eastside (with Halsey & Khalid)	0.56	0.68	6	-7.648	0	0.321	0.555	0.0	0.116	0.319	89.391	173800	4
259	2017	Various Artists	Too Hotty	0.884	0.406	1	-7.202	1	0.2	0.179	0.0	0.106	0.163	130.027	297377	4
260	2018	NF	NO NAME	0.726	0.789	2	-4.097	1	0.134	0.218	0.0	0.237	0.268	130.947	183827	4
261	2014	Pitbull	Globalization	0.72	0.802	1	-5.797	1	0.0582	0.0921	0.0	0.694	0.723	124.043	229360	4
262	2018	Eminem	Kamikaze	0.876	0.786	10	-4.884	0	0.306	0.0627	0.0	0.127	0.575	153.068	244679	4
263	2018	Edwin Luna y La Trakalosa de Monterrey	Fíjate Que Si	0.69	0.434	4	-4.455	1	0.033	0.385	0.0	0.104	0.617	115.476	204587	3
264	2018	Joey Trap	Trapped in TV	0.835	0.852	8	-4.574	0	0.0757	0.142	0.0	0.377	0.697	130.109	108927	4
265	2018	David Guetta	Don't Leave Me Alone (feat. Anne-Marie)	0.659	0.738	4	-5.072	0	0.0477	0.118	0.0	0.115	0.481	127.95	183750	4
266	2017	Luke Combs	This One's for You	0.544	0.781	6	-6.16	0	0.0311	0.00585	0.0	0.191	0.527	144.075	221800	4
267	2018	BLACKPINK	SQUARE UP	0.671	0.859	4	-3.922	0	0.0833	0.0323	0.0	0.267	0.389	139.931	209355	4
268	2015	Fetty Wap	Fetty Wap (Deluxe)	0.748	0.733	11	-4.421	0	0.072	0.0062	0.0	0.329	0.291	93.019	312240	4
269	2014	Nicki Minaj	The Pinkprint (Deluxe)	0.573	0.495	8	-7.245	0	0.592	0.405	0.0	0.0969	0.255	179.196	312027	3
270	2018	Lady Gaga	A Star Is Born Soundtrack (Without Dialogue)	0.625	0.356	2	-9.044	1	0.0319	0.392	0.00129	0.1	0.325	114.805	199200	3
271	2016	Kanye West	The Life Of Pablo	0.386	0.587	10	-4.454	1	0.0519	0.0363	3.71e-06	0.332	0.0565	96.072	181573	4
272	2018	Logic	Bobby Tarantino II	0.67	0.752	1	-4.146	1	0.0374	0.041	0.0	0.0749	0.442	149.961	204747	4
273	2018	Trippie Redd	LIFE'S A TRIP	0.706	0.637	8	-7.284	0	0.37	0.0598	0.0	0.164	0.528	85.819	146923	4
274	2018	Logic	YSIV	0.703	0.807	1	-4.936	1	0.315	0.146	0.0	0.379	0.768	90.933	487960	4
275	2017	Sevyn Streeter	Girl Disrupted	0.684	0.526	1	-4.982	0	0.0335	0.0308	0.0	0.306	0.495	91.812	214254	4
276	2018	Louis Boy	El Nuevo Flow	0.768	0.349	9	-16.162	0	0.0521	0.953	0.901	0.0841	0.824	106.808	67932	4
277	2018	Florida Georgia Line	Florida Georgia Line	0.652	0.712	4	-4.588	1	0.0388	0.596	0.0	0.0814	0.553	120.063	202920	4
278	2018	Quavo	QUAVO HUNCHO	0.853	0.637	3	-5.924	0	0.331	0.129	0.0	0.267	0.496	86.048	156195	4
279	2017	Paramore	After Laughter	0.695	0.818	5	-5.379	0	0.0334	0.00647	4.87e-06	0.0219	0.916	119.965	182693	4
280	2018	Smokepurpp	Nephew (feat. Lil Pump)	0.792	0.454	9	-6.753	1	0.458	0.00422	0.0	0.285	0.674	161.993	202963	4
281	2016	Gucci Mane	The Return of East Atlanta Santa	0.85	0.405	7	-7.509	0	0.225	0.119	0.000118	0.0707	0.344	139.976	190312	4
282	2018	YBN Nahmir	YBN: The Mixtape	0.833	0.643	0	-6.992	1	0.372	0.0114	0.0	0.0793	0.44	161.949	142051	4
283	2016	A Boogie Wit da Hoodie	Artist	0.538	0.52	7	-11.063	0	0.737	0.308	0.0	0.214	0.551	180.274	174192	4
284	2017	Trippie Redd	Dark Knight Dummo (Feat. Travis Scott)	0.379	0.824	8	-2.881	0	0.0975	0.15	0.0	0.138	0.226	121.056	256163	4
285	2018	Anuel Aa	Real Hasta la Muerte	0.812	0.66	6	-3.353	0	0.0854	0.308	0.0	0.0617	0.358	140.048	216857	4
286	2018	Wale	Free Lunch	0.814	0.737	7	-4.826	1	0.259	0.197	0.0	0.0954	0.461	171.687	269658	4
287	2016	NF	Therapy Session	0.626	0.741	2	-6.874	0	0.0929	0.416	0.0	0.137	0.208	87.981	198253	4
288	2017	Elton John	Diamonds (Deluxe)	0.722	0.932	5	-4.761	1	0.0371	0.158	0.0	0.0914	0.802	131.473	266147	4
289	2017	sagun	I'll Keep You Safe	0.755	0.0625	7	-24.694	1	0.0555	0.945	0.816	0.178	0.462	114.984	185876	4
290	2016	Porter Robinson	Shelter	0.276	0.796	0	-4.499	1	0.0579	0.00293	0.0	0.184	0.26	199.526	218965	4
291	2017	Romeo Santos	Golden	0.635	0.713	11	-6.909	1	0.0937	0.228	0.0	0.0506	0.749	179.864	204701	4
292	2016	Lil Uzi Vert	Lil Uzi Vert Vs. The World	0.843	0.359	0	-7.417	1	0.461	0.069	0.0	0.12	0.156	81.987	163944	4
293	2018	Ella Mai	Ella Mai	0.356	0.388	9	-8.532	1	0.0652	0.782	0.0	0.109	0.573	175.123	197183	4
294	2018	Martin Garrix	High On Life (feat. Bonn)	0.414	0.486	6	-6.431	0	0.0311	0.0129	0.0	0.111	0.368	128.038	230762	4
295	2014	Andy Mineo	Never Land	0.771	0.826	3	-4.617	0	0.159	0.0459	0.0	0.264	0.451	145.985	239962	4
296	2018	Camila Cabello	Camila	0.765	0.523	2	-4.333	1	0.03	0.184	3.56e-05	0.132	0.394	104.988	217307	4
297	2017	Quality Control	Quality Control: Control The Streets Volume 1	0.889	0.494	8	-5.578	0	0.139	0.0247	0.0	0.12	0.24	129.968	213613	4
298	2005	Thirty Seconds To Mars	A Beautiful Lie	0.309	0.912	4	-3.881	0	0.0646	0.0014	0.000271	0.582	0.302	183.035	231533	3
299	2013	J. Cole	Born Sinner	0.667	0.61	1	-7.054	1	0.217	0.322	0.000203	0.426	0.465	99.991	241160	4
300	2018	Comethazine	Bands	0.834	0.457	10	-10.775	1	0.572	0.21	0.0	0.0641	0.533	158.008	98734	4
301	2016	Sik World	7 Years (Remix)	0.811	0.609	10	-8.376	1	0.0996	0.227	0.0	0.102	0.439	120.071	134197	4
302	2002	Norah Jones	Come Away With Me	0.363	0.129	0	-14.304	1	0.0322	0.904	1.52e-06	0.157	0.147	80.367	198147	3
303	2018	Trippie Redd	LIFE'S A TRIP	0.579	0.587	9	-8.383	0	0.355	0.103	0.0	0.112	0.705	85.732	120551	4
304	2018	Imagine Dragons	Origins (Deluxe)	0.691	0.803	9	-5.029	1	0.0355	0.015	0.0	0.0862	0.424	104.997	180733	4
305	2018	Doja Cat	MOOO!	0.878	0.407	7	-10.941	1	0.233	0.461	0.0	0.111	0.547	89.011	286517	4
306	2016	Marshmello	Alone	0.636	0.953	2	-3.74	1	0.0353	0.0244	0.0164	0.108	0.397	142.011	273803	4
307	2018	Cardi B	Money	0.95	0.59	8	-6.508	0	0.29	0.00534	0.0	0.11	0.219	130.003	183527	4
308	2018	Nicky Jam	Satisfacción	0.622	0.503	5	-6.724	0	0.201	0.282	0.0	0.112	0.314	136.048	256493	4
309	2018	Lil Mosey	Northsbest	0.699	0.558	11	-7.622	1	0.0603	0.462	0.0	0.116	0.493	79.992	165000	4
310	2014	Blake Shelton	BRINGING BACK THE SUNSHINE	0.646	0.724	9	-6.96	1	0.0265	0.017	1.39e-06	0.153	0.54	115.984	233480	4
311	2018	Ozuna	Aura	0.653	0.859	0	-3.048	1	0.0449	0.212	0.0	0.111	0.705	174.037	218387	4
312	2018	Anderson .Paak	Oxnard	0.539	0.631	10	-7.673	1	0.393	0.00899	0.0	0.132	0.139	88.426	144667	4
313	2013	PARTYNEXTDOOR	PARTYNEXTDOOR	0.596	0.678	9	-5.18	1	0.0335	0.0199	0.004	0.418	0.259	117.066	99213	4
314	2018	Lil Peep	Come Over When You're Sober, Pt. 2	0.637	0.856	1	-5.649	1	0.0337	0.0366	0.0308	0.0809	0.285	160.068	167107	4
315	2018	Paulo Londra	Nena Maldicion (feat. Lenny Tavarez)	0.762	0.631	6	-4.837	1	0.0544	0.178	0.0	0.146	0.379	118.969	228875	4
316	2014	Sam Hunt	Montevallo	0.747	0.861	8	-5.251	1	0.0514	0.113	0.0	0.026	0.859	103.966	190240	4
317	2017	Blai$y	Sincerely Adolescence	0.703	0.34	7	-14.309	1	0.209	0.645	0.0071	0.106	0.0992	107.943	106696	4
318	2016	Nebu Kiniza	Gassed Up	0.798	0.568	5	-9.072	0	0.135	0.0213	0.0	0.0586	0.45	148.88	193911	3
319	2018	Luke Combs	This One's for You Too (Deluxe Edition)	0.552	0.402	11	-7.431	1	0.0262	0.676	0.0	0.0928	0.382	103.313	193200	4
320	2018	Vince Staples	FM!	0.752	0.723	5	-4.967	1	0.0717	0.38	0.0	0.221	0.644	175.073	148400	3
321	2018	Edwin Luna y La Trakalosa de Monterrey	Fíjate Que Si	0.69	0.434	4	-4.455	1	0.033	0.385	0.0	0.104	0.617	115.476	204587	3
322	2005	Daryl Hall & John Oates	The Essential Daryl Hall & John Oates	0.597	0.643	5	-6.303	1	0.134	0.5	0.0	0.0435	0.823	167.963	144333	4
323	2016	DJ Snake	Encore	0.652	0.713	8	-5.311	1	0.0368	0.0771	1.02e-05	0.144	0.152	100.023	205947	4
324	2018	Selena Gomez	13 Reasons Why (Season 2)	0.564	0.722	1	-5.59	0	0.124	0.162	0.0	0.0931	0.276	99.083	165627	4
325	2017	Miguel	War & Leisure	0.674	0.506	6	-10.532	1	0.0434	0.173	0.0	0.0866	0.183	145.965	259333	4
326	2017	Miguel	War & Leisure	0.654	0.587	10	-6.331	1	0.0439	0.026	0.0	0.589	0.288	100.014	281360	4
327	2018	Kendrick Lamar	Black Panther The Album Music From And Inspired By	0.727	0.72	11	-5.856	0	0.0488	0.0626	1.21e-06	0.176	0.589	140.08	238893	4
328	2018	LAY	NAMANANA - The 3rd Album	0.796	0.86	10	-4.858	0	0.0982	0.00688	0.0	0.346	0.816	110.016	208887	4
329	2018	Louis Boy	El Nuevo Flow	0.768	0.349	9	-16.162	0	0.0521	0.953	0.901	0.0841	0.824	106.808	67932	4
330	2017	Luke Bryan	What Makes You Country	0.582	0.728	8	-6.151	1	0.0292	0.174	0.0	0.139	0.537	150.013	221801	4
331	2015	$uicideBoy$	High Tide In The Snake's Nest	0.84	0.444	3	-10.58	0	0.211	0.532	0.000884	0.0623	0.376	131.999	145636	4
332	2001	Alicia Keys	Songs In A Minor	0.653	0.609	11	-7.519	0	0.037	0.263	0.00101	0.233	0.482	95.982	210200	3
333	2018	Dan + Shay	Dan + Shay	0.489	0.581	11	-5.731	1	0.0281	0.0312	0.0	0.132	0.494	86.016	196747	4
334	2012	Kendrick Lamar	Swimming Pools (Drank)	0.577	0.447	8	-5.892	1	0.277	0.00627	0.00022	0.0899	0.189	74.236	247800	4
335	2018	Primer Dia	Floating, Always	0.239	0.0472	4	-24.228	0	0.0562	0.949	0.935	0.0802	0.0389	69.666	137172	3
336	2018	Imagine Dragons	Origins (Deluxe)	0.429	0.559	2	-7.493	1	0.152	0.139	0.00928	0.121	0.347	100.073	187800	4
337	2010	Usher	Raymond v Raymond (Deluxe Edition)	0.663	0.861	7	-3.398	0	0.109	0.0338	0.0	0.082	0.654	119.963	220800	4
338	2014	Hozier	Hozier (Bonus Tracks Version)	0.415	0.11	1	-14.901	1	0.0388	0.951	0.00236	0.0962	0.234	81.876	240147	4
339	2018	Khalid	Suncity	0.487	0.458	4	-7.761	0	0.0371	0.552	0.0257	0.117	0.207	115.989	270413	4
340	2017	Various Artists	Too Hotty	0.884	0.406	1	-7.202	1	0.2	0.179	0.0	0.106	0.163	130.027	297377	4
341	2018	Anderson .Paak	Oxnard	0.829	0.913	1	-5.773	1	0.109	0.0263	0.0	0.211	0.801	98.026	235400	4
342	2017	Various Artists	Too Hotty	0.884	0.406	1	-7.202	1	0.2	0.179	0.0	0.106	0.163	130.027	297377	4
343	2018	Quavo	QUAVO HUNCHO	0.962	0.573	7	-5.924	1	0.308	0.0161	0.0	0.109	0.728	125.035	237655	4
344	2018	Cody Johnson	On My Way to You	0.395	0.541	1	-5.484	1	0.0319	0.319	3.03e-05	0.0857	0.237	80.365	213305	4
345	2018	Khalid	Suncity	0.695	0.639	7	-6.897	0	0.153	0.107	0.000657	0.118	0.344	90.027	189493	4
346	2018	Aminé	REEL IT IN	0.77	0.39	10	-9.143	0	0.0947	0.0588	0.0	0.16	0.386	128.987	166960	4
347	2017	Taylor Swift	reputation	0.675	0.703	0	-7.902	1	0.0382	0.00882	2.21e-06	0.0391	0.314	110.01	214320	4
348	2018	YG	STAY DANGEROUS	0.843	0.546	8	-7.714	1	0.464	0.0195	0.0	0.374	0.427	159.104	215533	4
349	2017	Niall Horan	Flicker (Deluxe)	0.726	0.431	0	-6.666	1	0.0554	0.0139	0.0	0.054	0.86	85.889	188174	4
350	2011	Gotye	Making Mirrors	0.857	0.517	0	-6.972	1	0.0384	0.565	0.000195	0.102	0.754	129.063	244973	4
351	2014	Young Money	Rise Of An Empire (Deluxe Edition)	0.741	0.699	1	-7.467	1	0.441	0.158	0.0	0.137	0.268	143.936	188320	4
352	2018	Imagine Dragons	Origins (Deluxe)	0.621	0.478	5	-8.246	1	0.0351	0.263	0.0	0.257	0.248	115.023	190853	4
353	2013	Miley Cyrus	Bangerz (Deluxe Version)	0.613	0.622	1	-5.794	0	0.0334	0.00882	0.0	0.37	0.484	80.003	231240	4
354	2004	Various Artists	Aladdin Special Edition	0.284	0.24	0	-15.607	1	0.0385	0.831	5.79e-06	0.104	0.157	124.805	160800	4
355	2018	Tee Grizzley	Still My Moment	0.743	0.804	10	-7.652	0	0.3	0.0118	0.0	0.0935	0.61	94.982	131396	4
356	2018	Imagine Dragons	Origins (Deluxe)	0.816	0.735	8	-5.49	1	0.0539	0.16	0.000108	0.0665	0.476	130.029	204853	4
357	2014	Ariana Grande	My Everything (Deluxe)	0.654	0.578	6	-6.897	1	0.449	0.546	0.0	0.112	0.233	143.867	233733	4
358	2018	6LACK	East Atlanta Love Letter	0.643	0.545	1	-6.526	0	0.0895	0.113	1.82e-05	0.124	0.286	128.023	198442	4
359	2017	Daniel Caesar	Freudian	0.448	0.263	11	-11.98	1	0.0373	0.824	1.91e-06	0.106	0.451	109.889	241371	1
360	2018	Juicy J	Neighbor (feat. Travis Scott)	0.921	0.748	1	-5.093	1	0.13	0.00908	0.0	0.0798	0.801	139.979	162886	4
361	2018	Lil Baby	Drip Harder	0.766	0.692	5	-5.312	0	0.0915	0.192	0.0	0.0846	0.446	120.011	191724	4
362	2015	Drake	Back To Back	0.635	0.472	8	-3.869	0	0.511	0.00898	0.0	0.117	0.373	174.008	170638	4
363	2016	Panic! At The Disco	Death Of A Bachelor	0.455	0.91	2	-4.464	1	0.166	0.000247	0.0	0.107	0.447	114.109	198040	4
364	2018	Mac Miller	Swimming	0.272	0.238	2	-12.148	0	0.0349	0.89	0.00925	0.275	0.119	83.507	161840	4
365	2018	Ella Mai	Ella Mai	0.814	0.611	10	-4.508	1	0.107	0.45	0.0	0.127	0.361	101.073	229387	4
366	2015	Rae Sremmurd	SremmLife	0.687	0.563	2	-6.214	1	0.163	0.184	0.0	0.0681	0.112	185.056	212947	4
367	2018	Trippie Redd	LIFE'S A TRIP	0.78	0.566	0	-8.354	1	0.12	0.0493	0.0	0.18	0.476	159.965	228960	4
368	2018	Five Finger Death Punch	And Justice for None (Deluxe)	0.555	0.95	11	-3.948	0	0.0576	0.000172	2.83e-06	0.14	0.385	96.508	209703	4
369	2011	Young the Giant	Young the Giant (Special Edition)	0.534	0.721	11	-7.307	0	0.0417	0.0343	6.24e-06	0.115	0.225	128.978	249520	3
370	2018	Mac Miller	Swimming	0.791	0.557	7	-9.622	0	0.0698	0.54	0.0	0.103	0.284	119.973	345213	4
371	2018	David Guetta	Like I Do	0.635	0.9	0	-3.719	0	0.0377	0.00664	0.0145	0.37	0.15	127.978	202500	4
372	2017	Clairo	Flaming Hot Cheetos	0.817	0.551	7	-9.33	0	0.133	0.865	0.000151	0.101	0.142	109.966	123884	4
373	2017	Luis Fonsi	Despacito Feat. Justin Bieber (Remix)	0.653	0.816	2	-4.353	1	0.167	0.228	0.0	0.0967	0.816	178.086	228827	4
374	2018	Eminem	Kamikaze	0.876	0.786	10	-4.884	0	0.306	0.0627	0.0	0.127	0.575	153.068	244679	4
375	2018	Shawn Mendes	Shawn Mendes	0.713	0.738	10	-6.784	1	0.374	0.255	0.0	0.106	0.425	105.027	201200	4
376	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.699	0.303	1	-7.382	1	0.456	0.00607	0.84	0.106	0.263	74.997	168080	4
377	2017	Lil Uzi Vert	Luv Is Rage 2	0.703	0.757	1	-3.612	1	0.05	0.617	0.0	0.106	0.696	82.008	221747	4
378	2011	Pitbull	Planet Pit (Deluxe Version)	0.671	0.939	8	-3.206	1	0.161	0.192	0.0	0.298	0.529	129.023	252307	4
379	2017	Gryffin	Nobody Compares To You	0.585	0.744	2	-4.751	1	0.0419	0.228	0.0	0.195	0.349	104.919	231383	4
380	2016	Dan + Shay	From The Ground Up	0.524	0.586	9	-5.431	1	0.0262	0.356	0.0	0.121	0.285	101.214	254293	4
381	2016	Banda Sinaloense MS de Sergio Lizárraga	Que Bendición	0.751	0.525	10	-5.209	1	0.0311	0.285	1.43e-05	0.268	0.663	119.877	192973	4
382	2010	Taio Cruz	Rokstarr	0.754	0.804	4	-3.177	1	0.0853	0.00332	0.0	0.0329	0.818	119.968	203867	4
383	2017	Cheat Codes	No Promises (feat. Demi Lovato)	0.739	0.619	10	-6.669	1	0.162	0.0572	0.0	0.105	0.58	112.961	222787	4
384	2018	Phil Wickham	Living Hope	0.211	0.558	3	-6.232	1	0.041	0.0304	0.0	0.0978	0.317	143.452	327000	4
385	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.74	0.727	2	-6.253	1	0.278	0.186	0.0	0.627	0.792	101.408	186543	4
386	2012	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	0.779	0.572	6	-9.985	0	0.378	0.157	0.0	0.246	0.647	135.956	300160	4
387	2018	Post Malone	beerbongs & bentleys	0.767	0.625	5	-6.193	1	0.0836	0.597	0.0	0.409	0.577	120.092	216747	4
388	2012	Frank Ocean	channel ORANGE	0.405	0.647	5	-6.109	0	0.0482	0.0134	7.62e-05	0.819	0.196	131.952	592920	4
389	2013	Randy Houser	How Country Feels	0.526	0.801	2	-3.717	1	0.0393	0.0354	3.17e-06	0.0637	0.769	172.024	193773	4
390	2013	A$AP Rocky	LONG.LIVE.A$AP (Deluxe Version)	0.869	0.687	1	-6.816	1	0.263	0.0208	1e-06	0.114	0.668	96.006	233787	4
