,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
181,2011,Title Fight,You Can't Say Kingston Doesn't Love You,0.378,0.953,0,-4.555,1,0.0433,2.96e-06,0.0288,0.604,0.779,98.161,34,53,102773,4
182,2013,Radiator Hospital,Something Wild,0.648,0.16,4,-15.624,1,0.0394,0.967,0.0987,0.105,0.258,76.724,39,45,179527,4
183,2014,Turnover,Bella Donna,0.446,0.39,9,-9.668,1,0.028,0.152,9.07e-05,0.0952,0.261,85.499,39,61,160341,4
184,2003,Red Hot Chili Peppers,Give It Away,0.683,0.989,9,-2.092,0,0.0616,0.00579,0.00108,0.0964,0.781,91.558,51,85,284267,4
185,2006,Underoath,Everyone Looks So Good From Here,0.163,0.984,2,-2.18,1,0.113,0.00027,6.54e-06,0.374,0.092,177.562,34,61,176053,4
186,2011,Josh Turner,Me And God,0.588,0.753,3,-6.658,1,0.028,0.222,9.78e-06,0.125,0.871,153.553,32,68,180853,4
187,2000,Willie K,Katchi Katchi Music Makawao,0.786,0.879,9,-6.676,1,0.0687,0.0474,2.07e-06,0.0939,0.962,111.067,24,42,260347,4
188,2013,Prozak,Audio Barricade,0.824,0.912,1,-4.889,0,0.139,0.113,2.5e-06,0.14,0.368,128.108,36,46,214387,4
189,2007,Darkest Hour,A Paradox With Flies - the Light,0.261,0.964,7,-5.575,0,0.126,9.9e-06,0.693,0.188,0.214,131.055,31,44,266320,4
190,2004,Aerosmith,Stop Messin' Around,0.415,0.964,6,-1.989,0,0.073,0.000913,0.0747,0.389,0.576,125.402,41,78,269760,4
191,2013,Craig Armstrong,Magic Tree And I Let Myself Go,0.158,0.0216,5,-28.383,0,0.0484,0.866,0.945,0.176,0.037,71.619,49,65,317293,4
192,2016,Marian Hill,Down,0.678,0.357,0,-14.712,0,0.128,0.675,0.00569,0.124,0.0661,113.301,64,67,197773,5
193,2015,Lucky Chops,Funkytown / I Feel Good,0.506,0.735,8,-6.367,1,0.0383,0.000836,0.757,0.0206,0.647,129.977,46,48,356000,4
194,2001,Whiskeytown,"Mirror, Mirror",0.548,0.408,1,-9.207,1,0.0405,0.756,5.17e-06,0.114,0.473,129.599,20,46,195293,4
195,2014,Khruangbin,The Recital That Never Happened,0.655,0.372,11,-10.878,0,0.0297,0.533,0.913,0.0972,0.689,81.402,43,67,219415,4
196,2000,Montgomery Gentry,Merry Christmas from the Family,0.7,0.683,7,-7.435,1,0.0273,0.255,0.0,0.23,0.539,115.446,24,63,242200,4
197,2012,Howard Shore,Old Friends,0.258,0.0456,7,-17.79,1,0.0364,0.877,0.443,0.144,0.0406,99.98,29,69,269667,4
198,2008,Billy Currington,No One Has Eyes Like You,0.63,0.575,1,-5.14,1,0.0243,0.499,0.0,0.0797,0.275,93.961,34,70,178027,4
199,2001,Northwestern University Symphonic Wind Ensemble,Elsa's Procession to the Cathedral,0.137,0.0553,3,-18.61,1,0.04,0.975,0.827,0.0955,0.0351,68.969,25,33,415400,3
200,2012,Lana Del Rey,Blue Jeans - RAC Mix,0.687,0.829,3,-3.821,1,0.0623,0.421,0.00394,0.0982,0.433,117.975,48,84,218213,4
201,2017,Harry Styles,Meet Me in the Hallway,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,66,76,227200,4
202,2015,Stephen,Crossfire,0.323,0.558,5,-5.292,0,0.337,0.459,2.81e-06,0.676,0.199,73.552,66,57,270511,4
203,2000,Montgomery Gentry,Merry Christmas from the Family,0.7,0.683,7,-7.435,1,0.0273,0.255,0.0,0.23,0.539,115.446,24,63,242200,4
204,2013,Ed Sheeran,Parting Glass - Live From Wembley Stadium,0.389,0.369,4,-6.886,1,0.0404,0.598,0.0,0.96,0.541,102.625,40,93,195968,4
205,2009,"Sergio Vega ""El Shaka""",Cosas Raras,0.724,0.582,8,-3.312,1,0.0379,0.493,0.0,0.081,0.636,135.989,37,0,205880,4
206,2000,Soundtrack,I'm Gonna Crawl,0.66,0.764,4,-4.509,0,0.245,0.0731,6.14e-05,0.177,0.532,94.913,16,58,250627,4
207,2015,A$AP Rocky,Fine Whine,0.431,0.522,1,-10.372,1,0.0765,0.117,0.31,0.952,0.087,113.827,56,87,218547,4
208,2009,Michael Giacchino,End Credits,0.23,0.392,10,-12.403,1,0.0397,0.927,0.909,0.206,0.0847,109.459,32,67,551187,3
209,2003,Rob Zombie,Two-Lane Blacktop,0.533,0.982,10,-1.409,0,0.091,0.0149,0.0,0.107,0.627,142.276,49,66,182667,4
210,2015,Tech N9ne,Hood Go Crazy,0.912,0.644,11,-6.632,1,0.287,0.00714,0.0,0.107,0.492,96.0,63,73,225040,4
211,2016,BIGBANG,BAE BAE,0.687,0.63,0,-4.914,1,0.0401,0.0084,0.0,0.208,0.402,140.011,60,71,169482,4
212,2014,Jim Croce,Hard Time Losin' Man (Demo),0.571,0.429,9,-11.579,1,0.181,0.796,0.0,0.113,0.851,186.253,38,64,133610,4
213,2009,James Brown,The Boss,0.735,0.564,1,-8.303,1,0.0423,0.427,0.0839,0.0852,0.553,98.04,36,67,194933,4
214,2001,Andrea Bocelli,Mille Lune Mille Onde,0.507,0.592,10,-5.788,1,0.0278,0.549,0.000206,0.135,0.199,110.024,28,75,239126,4
215,2010,Hillsong United,The Time Has Come - Live,0.371,0.866,9,-5.82,1,0.035,0.00229,0.0,0.345,0.301,146.873,29,74,280360,4
216,2008,T.I.,Live Your Life (feat. Rihanna),0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,74,80,338853,4
217,2003,Mark Schultz,Letters from War,0.386,0.569,1,-4.839,1,0.0314,0.35,0.0,0.12,0.347,111.62,44,45,255027,4
218,2011,Various Artists,You Know That I Know,0.59,0.393,9,-9.932,1,0.0541,0.224,0.00949,0.104,0.386,128.205,34,8,233133,4
219,2012,ARTY,Must Be The Love - Dannic Remix,0.546,0.85,6,-3.975,1,0.0401,0.000319,0.0169,0.263,0.336,127.926,37,66,211875,4
220,2016,Saba,The Billy Williams Story,0.545,0.611,2,-7.127,0,0.374,0.134,0.0,0.672,0.292,120.201,46,68,232949,4
221,2014,The Vamps,Somebody To You,0.562,0.869,3,-3.575,1,0.0444,0.101,0.0,0.347,0.784,86.985,39,77,183052,4
222,2010,BoomBox,Dungeons,0.836,0.708,10,-6.221,0,0.0423,0.0339,0.0134,0.0736,0.62,89.982,30,60,293533,4
223,2007,White Williams,Route To Palm,0.744,0.663,5,-10.849,0,0.0403,0.124,0.755,0.121,0.571,149.914,31,21,225227,4
224,2006,Various Artists,Rise From the Ashes - New Album Version,0.404,0.985,1,-5.164,0,0.194,0.000483,0.0,0.18,0.31,175.786,32,8,178053,4
225,2015,The Moderates,Where Are You (Acoustic),0.444,0.394,2,-11.45,1,0.0317,0.234,0.0,0.13,0.174,74.908,39,31,323986,4
226,2008,The Academy Is...,His Girl Friday,0.422,0.899,2,-4.453,1,0.0494,0.00013,0.0,0.706,0.602,147.995,30,49,220573,4
227,2013,The Front Bottoms,Santa Monica,0.392,0.936,2,-5.393,1,0.0581,0.0967,1.62e-06,0.172,0.717,154.886,42,64,247563,4
228,2015,Chris Young,I'm Comin' Over,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,69,72,197280,4
229,2010,Surfer Blood,Swim,0.474,0.866,4,-6.108,1,0.0594,0.125,0.000855,0.443,0.564,122.006,30,44,198947,4
230,2008,Randy Rogers Band,Wicked Ways,0.54,0.685,2,-5.27,1,0.0257,0.0393,8.74e-05,0.0806,0.528,91.434,34,58,260533,4
231,2014,Toni Braxton,Roller Coaster,0.652,0.555,11,-6.271,0,0.0537,0.352,0.0,0.102,0.193,95.02,35,67,263067,4
232,2002,The Music,The People,0.373,0.956,7,-4.2,1,0.0946,0.000324,0.0,0.131,0.283,112.156,30,47,298747,4
233,2014,Dan + Shay,19 You + Me - Live Acoustic Bonus Track,0.416,0.422,6,-8.11,1,0.0279,0.571,0.0,0.161,0.703,150.607,47,78,221707,3
234,2007,Brandi Carlile,Hiding My Heart,0.566,0.202,11,-10.602,1,0.0361,0.831,0.0,0.376,0.34,68.036,55,65,205373,4
235,2009,Zac Brown Band,Free / Into The Mystic - Live From Bonnaroo,0.268,0.542,1,-7.639,1,0.0313,0.0212,6.93e-05,0.929,0.134,146.61,37,75,445507,4
236,2012,Citipointe Live,How Great Thou Art,0.221,0.157,2,-12.237,1,0.0341,0.859,0.0,0.0599,0.0747,94.033,55,58,289893,4
237,2013,Tiwa Savage,Eminado (feat. Don Jazzy),0.709,0.962,5,-1.383,0,0.0573,0.34,0.0,0.304,0.924,118.939,43,56,230253,4
238,2010,Jamie Foxx,Fall For Your Type,0.593,0.393,1,-11.736,1,0.0827,0.394,3.24e-06,0.11,0.193,136.866,55,70,269533,4
239,2010,Alexandre Desplat,Captured and Tortured,0.219,0.0763,3,-28.022,1,0.045,0.706,0.884,0.129,0.0352,123.337,31,69,176573,5
240,2014,Ed Smith,The Holly and the Ivy,0.727,0.43,1,-10.566,1,0.031,0.257,0.902,0.121,0.307,124.021,37,40,230907,4
241,2016,Hillsong United,Empires - Live,0.502,0.384,4,-11.916,1,0.0281,0.401,0.00124,0.17,0.116,124.026,43,74,436640,4
242,2008,Ezra Furman,Take Off Your Sunglasses,0.487,0.774,10,-5.01,1,0.029,3.71e-05,0.00324,0.216,0.788,132.934,44,46,216347,4
243,2005,Tchaikovsky / David Zinman - Conductor; New York City Ballet Orchestra,Act II: Sugarplum Fairy and Cavalier Pas de Deux,0.189,0.13,7,-17.377,1,0.0367,0.899,0.884,0.106,0.0562,70.344,45,0,325827,4
244,2017,Ramirez,Be a Witness (feat. Shakewell),0.725,0.903,1,-3.795,1,0.16,0.0118,0.0,0.0581,0.729,151.878,47,70,126316,4
245,2003,Original Broadway Cast of Avenue Q,The More You Ruv Someone,0.486,0.267,2,-7.619,1,0.0457,0.918,0.0,0.222,0.328,83.497,33,0,143053,3
246,2012,Parov Stelar,The Phantom - 1930 Version,0.757,0.765,5,-7.39,1,0.0371,0.000122,0.539,0.0259,0.892,127.987,43,67,273600,4
247,2017,Roy Blair,Thunder,0.667,0.316,0,-9.132,1,0.0262,0.0292,0.00613,0.147,0.156,100.998,60,58,313663,4
248,2013,Cast - Sofia the First,"Sofia the First Main Title Theme - From ""Sofia the First""",0.65,0.768,4,-4.018,1,0.0469,0.489,0.0,0.158,0.666,92.993,45,46,52867,4
249,2010,Nu Shooz,I Can't Wait (Powermix),0.807,0.901,7,-5.111,0,0.0691,0.278,0.00547,0.101,0.923,103.972,32,42,326787,4
250,2008,Jorge Quintero,Marcatto String Madness,0.875,0.378,1,-8.705,1,0.265,0.132,0.435,0.0738,0.787,91.058,30,49,76017,4
251,2010,Cardenales De Nuevo León,Que Ganas,0.584,0.576,0,-7.417,1,0.0833,0.16,0.0,0.119,0.938,202.179,41,67,199307,4
252,2000,Antônio Carlos Jobim,Águas De Março,0.649,0.365,3,-14.807,1,0.116,0.815,0.0,0.117,0.501,143.639,52,68,214867,4
253,2017,Dorothy,Down To The Bottom,0.613,0.608,11,-5.429,0,0.0263,0.0147,0.0,0.245,0.523,87.467,56,61,152468,4
254,2007,J. Holiday,Bed,0.683,0.606,5,-7.268,0,0.0505,0.17,0.0,0.058,0.723,127.898,25,61,275107,4
255,2007,R. D. Burman,Dum Maro Dum,0.485,0.556,2,-7.846,0,0.0447,0.67,0.291,0.0203,0.497,126.778,25,36,158800,4
256,2010,Dierks Bentley,Bottle To The Bottom - Featuring Kris Kristofferson,0.577,0.775,9,-7.77,1,0.0392,0.61,0.000192,0.157,0.802,115.716,28,73,256373,4
257,2015,KYLE,SummertimeSoul,0.723,0.724,0,-5.974,0,0.0549,0.0219,0.0069,0.0808,0.29,121.988,44,77,196877,4
258,2007,The Dillinger Escape Plan,Milk Lizard,0.405,0.996,11,-2.114,0,0.231,0.00038,0.000165,0.343,0.182,172.036,43,49,235267,4
259,2003,"""Weird Al"" Yankovic","A Complicated Song (Parody of ""Complicated"" by Avril Lavigne)",0.74,0.492,1,-10.237,1,0.0597,0.142,0.0,0.115,0.546,82.033,38,60,219960,4
260,2006,Ludovico Einaudi,Monday,0.349,0.0316,6,-25.159,0,0.0491,0.985,0.913,0.0807,0.0853,119.101,46,78,357000,4
261,2009,Sugar Ray,Morning Sun,0.713,0.687,7,-5.908,1,0.0232,0.095,0.0,0.199,0.841,102.013,32,63,223293,4
262,2011,Glee Cast,Do Ya Think I'm Sexy? (Glee Cast Version),0.732,0.575,8,-6.607,1,0.0391,0.197,0.0,0.16,0.624,112.441,36,78,180000,4
263,2009,The Alchemist,Chemical Warfare,0.664,0.863,11,-5.754,0,0.481,0.0793,0.0,0.713,0.665,63.551,36,63,93453,3
264,2008,Crowd Lu,100種生活,0.721,0.4,9,-7.626,0,0.031,0.65,0.0,0.0998,0.35,98.97,42,56,287427,4
265,2017,Karol G,Ahora Me Llama - Remix,0.668,0.613,0,-7.05,0,0.0421,0.0433,4.49e-05,0.139,0.218,135.034,58,83,251787,4
266,2012,The Killers,Be Still,0.544,0.254,3,-8.981,1,0.0324,0.588,1.36e-05,0.0937,0.0384,143.941,41,80,273240,4
267,2005,Porcupine Tree,Arriving Somewhere But Not Here,0.376,0.789,2,-5.032,0,0.05,0.016,0.704,0.245,0.0483,159.966,47,58,722200,4
268,2008,Various Artists,Heart and Soul,0.442,0.679,5,-8.783,1,0.0412,0.329,0.00122,0.0793,0.682,180.381,35,8,254073,4
269,2011,Beegie Adair,"Bella's Lullaby - Solo Piano / Theme From ""Twilight""",0.338,0.256,7,-18.468,1,0.0636,0.972,0.925,0.112,0.0994,180.162,40,62,230320,3
270,2006,Henry Raymond Jr.,Lesson 1 - Basics,0.595,0.0708,9,-16.503,0,0.934,0.236,7.09e-06,0.0957,0.32,171.543,30,33,445587,3
271,2014,Various Artists,Moment,0.499,0.43,2,-6.637,1,0.0261,0.609,0.0,0.136,0.245,136.984,48,8,242416,3
272,2002,Breaking Benjamin,Water,0.431,0.861,1,-5.424,1,0.0474,8.05e-05,0.322,0.0957,0.364,172.092,38,75,252667,4
273,2005,London After Midnight,The Black Cat ('03 Mix),0.628,0.671,5,-6.273,1,0.0271,0.000623,0.762,0.11,0.291,112.016,32,36,231333,3
274,2015,Fraternal Twin,Skin Gets Hot,0.373,0.45,3,-10.516,1,0.0343,0.765,0.763,0.107,0.106,120.277,39,35,216754,4
275,2000,Heroes Del Silencio,Malas Intenciones,0.566,0.919,11,-2.697,0,0.0309,0.0205,6.45e-06,0.309,0.717,111.208,29,68,229267,4
276,2015,All Time Low,Kicking & Screaming,0.404,0.995,6,-3.007,1,0.111,9.67e-05,0.00105,0.333,0.382,165.024,43,72,206084,4
277,2007,The Nextmen,The Drop,0.745,0.608,7,-5.491,1,0.0705,0.0962,0.00296,0.0345,0.621,95.774,47,46,254747,4
278,2010,Calle 13,Muerte En Hawaii,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,0.879,79.989,70,74,189867,4
279,2005,Dee Dee Sharp,Gravy (For My Mashed Potatoes),0.722,0.85,2,-4.364,1,0.0298,0.682,0.0,0.304,0.973,130.738,34,36,124600,4
280,2010,Here Come The Mummies,Freak Flag,0.654,0.912,5,-3.204,0,0.04,0.0296,0.0,0.38,0.832,109.963,28,39,199707,4
281,2001,Minnie Riperton,Memory Lane,0.517,0.55,9,-7.6,1,0.147,0.463,0.000269,0.491,0.727,170.136,33,52,265989,4
282,2012,Matthew West,Forgiveness,0.407,0.669,0,-5.166,1,0.0337,0.00737,1.12e-05,0.135,0.197,178.21,44,61,267347,4
283,2009,Michael Scott Fan Club,The Office Theme,0.507,0.522,0,-6.96,1,0.0293,0.0134,0.758,0.62,0.557,168.01,44,32,64558,1
284,2007,Garbage,Queer,0.545,0.672,5,-6.864,0,0.0333,0.0168,0.000144,0.204,0.396,95.067,35,62,276667,4
285,2000,Doves,Rise,0.3,0.804,8,-7.997,1,0.0405,0.00322,0.917,0.247,0.269,98.878,34,54,338933,4
286,2004,Ciara,Hotline,0.957,0.341,0,-8.412,1,0.417,0.0396,0.0,0.0565,0.107,122.506,36,75,203840,4
287,2014,Lil' Troy,Wanna Be a Baller,0.869,0.642,10,-7.805,0,0.264,0.292,0.0,0.251,0.666,92.3,49,51,355082,4
288,2011,Twiddle,Daydream Farmer,0.508,0.697,10,-8.08,1,0.134,0.462,1.1e-05,0.104,0.812,74.569,33,52,359627,4
289,2016,XY&O,Low Tide,0.559,0.799,9,-5.807,0,0.0455,0.000397,0.00958,0.0609,0.367,116.975,47,42,202532,4
290,2006,Breaking Benjamin,Intro,0.43,0.662,8,-12.08,0,0.11,0.0014,0.11,0.629,0.461,125.238,38,75,73840,4
291,2007,50 Cent,I Run NY,0.752,0.551,10,-6.573,0,0.575,0.015,0.0,0.379,0.779,91.164,36,83,122453,4
292,2009,Yo Gotti,5 Star,0.845,0.725,3,-4.95,0,0.259,0.0411,0.0,0.333,0.741,76.498,30,77,223947,1
293,2016,Waterparks,Dizzy,0.681,0.934,10,-2.856,0,0.051,0.0232,0.0,0.311,0.614,127.956,42,59,188941,4
294,2015,Various Artists,Best of Wives and Best of Women,0.814,0.121,5,-16.826,1,0.0546,0.747,0.0,0.0858,0.564,141.91,59,8,47943,4
295,2002,Whitney Houston,Try It On My Own,0.544,0.593,6,-5.887,1,0.0362,0.612,6.75e-06,0.146,0.139,135.877,48,78,280427,4
296,2012,Florida Georgia Line,Hell Raisin' Heat Of The Summer,0.543,0.884,8,-3.731,1,0.0335,0.0163,0.000119,0.252,0.448,132.957,38,83,213200,4
297,2017,H.E.R.,I Won't,0.527,0.407,1,-10.64,0,0.135,0.57,0.000135,0.224,0.264,174.202,56,80,210947,4
298,2002,Andrew Lloyd Webber,Memory - Cats/Original Broadway Cast,0.207,0.178,8,-12.611,1,0.0375,0.884,4.67e-05,0.108,0.0769,81.41,29,66,216227,4
299,2016,Kevin Roldan,Ella Me Decía,0.799,0.638,6,-5.355,1,0.0403,0.0512,0.0,0.0801,0.717,84.033,55,77,246853,4
300,2013,Beach Fossils,Sleep Apnea,0.552,0.686,2,-10.63,1,0.0268,0.139,0.861,0.138,0.495,79.983,61,62,146293,4
301,2008,Cute Is What We Aim For,The Lock Down Denial,0.453,0.942,5,-5.387,0,0.0987,0.000292,0.0,0.528,0.518,170.145,27,53,193200,4
302,2011,Queen,Seven Seas Of Rhye - Remastered 2011,0.303,0.485,2,-13.346,1,0.0421,0.726,0.953,0.207,0.0451,107.148,31,96,76587,4
303,2009,Conor Oberst and the Mystic Valley Band,Air Mattress,0.385,0.944,9,-3.825,1,0.0961,0.0161,3.73e-05,0.16,0.724,153.673,29,36,133947,4
304,2008,Menahan Street Band,Dust to Dust,0.684,0.383,10,-11.808,0,0.0278,0.375,0.851,0.102,0.681,101.206,31,61,175493,4
305,2013,Giampaolo Pasquile,"The Man With the Harmonica - Theme from ""Once Upon a Time in the West"" - The Music of Ennio Morricone",0.197,0.208,9,-11.424,0,0.037,0.456,0.0154,0.0974,0.0384,64.832,41,37,213366,3
306,2006,Ritchie Valens,Hurry Up,0.573,0.749,3,-8.155,1,0.032,0.758,9.94e-06,0.158,0.862,137.565,28,59,114200,4
307,2014,Knocked Loose,Separate,0.258,0.975,9,-3.696,1,0.23,0.00101,7.93e-05,0.152,0.225,179.805,40,52,140504,4
308,2015,Bethel Music,Isabelline (Interlude),0.443,0.0153,5,-23.579,1,0.0529,0.986,0.911,0.0944,0.192,62.996,50,74,79707,4
309,2004,Soundtrack,Afternoon Delight,0.551,0.569,5,-7.138,1,0.0322,0.387,0.0,0.107,0.843,146.142,32,58,189253,4
310,2016,Electric Mantis,Daybreak,0.77,0.638,10,-5.402,1,0.0682,0.17,0.00532,0.0972,0.299,141.935,48,49,180845,4
311,2015,"Tito ""El Bambino""",Te Pido Perdón,0.688,0.736,11,-6.763,1,0.0685,0.122,0.0,0.0787,0.762,103.046,44,0,172320,4
312,2001,112,Player,0.587,0.397,0,-7.401,0,0.0759,0.472,4.23e-06,0.0429,0.488,129.194,32,69,283893,3
313,2001,The White Stripes,Dead Leaves And The Dirty Ground,0.363,0.611,11,-4.215,0,0.033,0.471,3.45e-06,0.0735,0.46,80.842,48,74,183933,4
314,2015,The Revivalists,Bulletproof,0.437,0.954,0,-6.102,1,0.165,0.00445,0.0,0.0389,0.376,155.105,40,66,252560,4
315,2012,Various Artists,Weightless,0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,63,8,480107,5
316,2016,Magnolian,The Bride & The Bachelor,0.471,0.365,0,-11.809,1,0.0311,0.778,0.294,0.108,0.103,88.011,58,45,250400,4
317,2001,Nivea,Parking Lot - Alternate Lyrics,0.858,0.409,1,-9.247,1,0.322,0.0845,0.0,0.0467,0.933,129.932,30,60,231027,4
318,2006,T.I.,Hello (feat. Governor),0.508,0.806,8,-4.519,1,0.376,0.479,0.0,0.145,0.541,168.264,30,80,214880,4
319,2008,The Doors,Riders On The Storm - New Stereo Mix Advanced Resolution,0.547,0.543,11,-16.041,0,0.0342,0.507,0.136,0.241,0.595,104.828,55,76,427280,4
320,2014,Los Angeles Azules,Hasta El Cielo Lloró - Live,0.54,0.811,0,-2.385,0,0.0549,0.58,0.0,0.436,0.849,165.812,46,76,221067,4
321,2003,Frayser Boy,Bay Area,0.922,0.63,11,-6.215,0,0.0449,0.0395,0.0,0.13,0.354,128.008,20,38,267000,4
322,2009,Marcela Gandara,Mi Paraíso,0.514,0.386,11,-8.321,1,0.0291,0.764,0.0,0.149,0.167,151.904,37,63,214520,4
323,2002,Manuel Mijares,Bella,0.345,0.786,7,-8.48,0,0.0872,0.0681,0.000111,0.966,0.312,102.229,31,63,242747,4
324,2007,Tegan and Sara,Back In Your Head,0.752,0.799,5,-7.455,1,0.0284,0.0357,0.0366,0.0872,0.817,141.447,33,62,180533,4
325,2009,Mötley Crüe,Too Young To Fall In Love,0.486,0.811,7,-5.853,0,0.0346,0.135,0.0419,0.125,0.852,99.595,33,69,212653,4
326,2010,Aziz Ansari,Craigslist,0.611,0.726,7,-6.658,1,0.954,0.826,0.0,0.977,0.539,90.097,36,53,132000,4
327,2016,Tenth Avenue North,What You Want,0.651,0.786,9,-5.655,1,0.0495,0.0723,0.0,0.212,0.563,120.014,50,62,217413,4
328,2005,Fall Out Boy,"Champagne For My Real Friends, Real Pain For My Sham Friends",0.439,0.962,0,-3.276,1,0.101,0.000715,0.0,0.72,0.533,160.195,51,83,203813,4
329,2009,Skillet,Monster,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,61,75,178013,4
330,2001,Andrea Bocelli,Se la gente usasse il cuore,0.225,0.403,2,-7.554,1,0.0346,0.947,0.0,0.0893,0.109,131.254,30,75,298373,4
331,2017,A$AP Twelvyy,Strapped,0.724,0.534,8,-8.631,0,0.353,0.459,5.77e-05,0.152,0.112,87.987,53,63,197867,4
332,2008,Lecrae,Go Hard,0.888,0.594,5,-6.491,1,0.242,0.339,0.0,0.132,0.292,145.053,44,70,297600,4
333,2009,Paramore,Looking Up,0.416,0.98,4,-2.175,1,0.108,0.000125,0.0,0.332,0.612,195.972,52,79,209427,4
334,2017,Jaira Burns,Ugly,0.64,0.817,6,-4.291,0,0.054,0.0505,0.000884,0.492,0.534,135.054,58,74,201661,4
335,2002,Los Tucanes De Tijuana,Lista Negra,0.836,0.674,2,-5.643,1,0.043,0.0427,0.0,0.0646,0.874,109.367,22,69,192973,4
336,2000,GAS,Pop 4,0.479,0.744,8,-15.271,1,0.0352,0.499,0.845,0.155,0.714,119.463,35,70,591093,4
337,2012,Redimi2,No Woman Dont' Cry,0.662,0.557,7,-7.733,1,0.196,0.0902,0.0,0.158,0.623,171.981,43,64,240927,4
338,2011,Thieving Birds,Save My Soul,0.467,0.825,2,-6.126,1,0.0373,0.000102,0.00109,0.109,0.591,144.079,29,42,284547,4
339,2006,Phoenix,Lost and found,0.624,0.699,5,-5.502,1,0.0297,0.158,7.44e-05,0.121,0.889,104.949,37,69,176187,4
340,2008,Trampled by Turtles,Shenandoah,0.469,0.683,3,-5.085,1,0.0293,0.683,0.000846,0.103,0.671,102.027,39,60,259893,4
341,2016,Kid Cudi,Dance 4 Eternity,0.737,0.653,0,-10.492,1,0.0335,0.137,0.421,0.0828,0.73,121.02,48,78,283427,4
342,2013,Beach Fossils,Vertigo,0.48,0.86,1,-7.631,0,0.0425,0.307,0.749,0.293,0.283,129.989,37,62,151360,4
343,2006,Montez de Durango,Los Dos Hermanos Rivales,0.804,0.716,9,-6.338,1,0.0645,0.455,6.98e-06,0.0622,0.949,107.55,31,54,161467,1
344,2004,Various Artists,Smoothie Song,0.526,0.516,7,-11.034,1,0.0384,0.544,0.0283,0.0921,0.506,109.882,32,8,200800,4
345,2002,David Gray,Freedom,0.746,0.318,2,-11.064,1,0.034,0.477,0.0203,0.11,0.202,118.955,31,63,408573,4
346,2002,Against Me!,"Baby, I'm an Anarchist!",0.466,0.736,0,-7.423,1,0.358,0.194,0.0,0.682,0.499,78.99,41,58,160440,4
347,2003,The Proclaimers,I'm Gonna Be (500 Miles),0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,74,66,219467,4
348,2010,Tierra Cali,Maldito Amor,0.507,0.57,7,-6.717,1,0.251,0.634,0.00168,0.249,0.807,196.588,40,59,169960,3
349,2016,Lizzo,Worship,0.808,0.888,5,-2.435,0,0.117,0.00411,0.00125,0.0584,0.788,124.989,47,62,177842,4
350,2017,J.D. Arthur,Redrum,0.455,0.622,7,-7.314,1,0.324,0.512,0.0,0.531,0.263,180.094,42,49,179763,4
351,2008,Benton Paul,I Only See You,0.413,0.0474,6,-14.979,1,0.0364,0.903,1.21e-05,0.45,0.192,141.407,36,26,219640,4
352,2002,INXS,Beautiful Girl - Mendelsohn Version,0.694,0.637,11,-6.818,1,0.0283,0.00668,0.746,0.118,0.58,120.601,21,69,189533,4
353,2005,George Howard,Dancing In The Sun,0.824,0.719,0,-8.398,1,0.0531,0.0544,0.00264,0.108,0.721,113.356,28,37,374173,4
354,2010,Beach Fossils,Youth,0.594,0.755,4,-7.363,1,0.028,0.167,0.933,0.455,0.89,149.97,41,62,156867,4
355,2009,They Might Be Giants,Science Is Real,0.452,0.688,2,-4.325,1,0.0473,0.00633,0.000939,0.0636,0.549,180.158,26,58,114427,4
356,2002,The Used,Bulimic,0.378,0.943,9,-4.692,1,0.205,0.00585,0.0,0.357,0.244,174.849,43,63,200333,4
357,2003,A Perfect Circle,Pet (Live),0.508,0.922,11,-5.518,1,0.0865,0.000126,0.00731,0.877,0.265,140.005,25,68,275659,4
358,2010,Kid Cudi,Mr. Rager,0.67,0.726,7,-8.689,1,0.0272,0.39,0.882,0.14,0.581,102.003,64,78,294227,4
359,2017,Big & Rich,California,0.628,0.845,9,-4.837,1,0.0398,0.0537,0.0,0.378,0.801,115.999,55,60,201653,4
360,2011,Foster The People,Helena Beat,0.67,0.876,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968,64,77,276173,4
361,2007,Various Artists,The New Girl in Town,0.757,0.763,1,-6.374,1,0.111,0.231,0.0,0.323,0.947,129.98,44,8,135693,4
362,2010,Martin O'Donnell,Long Night of Solace,0.283,0.264,5,-17.783,0,0.0527,0.66,0.888,0.0882,0.0389,119.966,32,60,706867,4
363,2014,WINNER,끼부리지마 Don't flirt,0.783,0.652,10,-5.28,0,0.161,0.0954,0.0,0.0424,0.833,90.034,48,65,205195,4
364,2008,Lecrae,Identity,0.696,0.72,4,-6.317,0,0.0994,0.0426,0.0,0.44,0.303,105.909,32,70,225093,4
